start_betriebsstelle,ziel_betriebsstelle,mean_delay,median_delay,number_of_trips
VBD,NOEH1,-0.4916666666666667,-0.4916666666666667,2
VBD,SSVH3,0.3227078477078477,-0.05,1716
VBD,SSVS11,1.8166666666666667,1.8166666666666667,1
VBD,TBV,6.3717351598173515,1.95,365
VBD,TH G,10.222222222222223,3.275,12
VBD,VSV,0.25,0.25,1
VBD,VU,0.7414141414141414,0.26666666666666666,33
VBD,VU H2,1.2166666666666666,1.2166666666666666,1
VBD,VW H1,0.13157894736842105,-0.3,19
VBO,AA,9.266666666666667,4.141666666666667,6
VBO,BA,13.965953307392995,8.95,257
VBO,BEH,5.308333333333334,5.308333333333334,2
VBO,BELG,0.5290619765494137,-0.08333333333333333,199
VBO,BLG,-0.08333333333333333,-0.08333333333333333,1
VBO,FEL,1.8041666666666667,1.6416666666666666,4
VBO,FELH1,0.5403873744619799,0.05,697
VBO,FI H1,1.9344173441734418,1.1,123
VBO,G,1.35,1.35,1
VBO,GLA,-0.1,-0.1,1
VBO,GW H1,3.3333333333333335,3.3333333333333335,1
VBO,GZS,3.404979674796748,0.8416666666666667,164
VBO,JSW,10.458333333333334,7.2250000000000005,4
VBO,KE,17.583333333333332,17.583333333333332,1
VBO,KHDS12,-0.31666666666666665,-0.31666666666666665,2
VBO,KLSS21,4.1596376811594205,1.8416666666666668,460
VBO,KT,1.205,0.7083333333333333,20
VBO,KT H1,1.149530201342282,0.13333333333333333,745
VBO,KT S12,0.6722222222222222,0.6333333333333333,3
VBO,KTF,47.88333333333333,47.88333333333333,1
VBO,KTO,0.47581569664903,-0.1,2268
VBO,LAVS12,35.11666666666667,35.11666666666667,2
VBO,MALS21,2.183333333333333,2.183333333333333,1
VBO,MASA1A,65.4,65.4,1
VBO,MLX,5.475928151709401,1.9083333333333332,2496
VBO,MZ,39.91,3.6166666666666667,5
VBO,MZS,2.5689814814814813,1.6083333333333334,72
VBO,OF,9.455555555555556,11.65,3
VBO,OW,2.7333333333333334,2.7333333333333334,1
VBO,SMS,1.0,1.0,1
VBO,SPSS12,0.7333333333333333,0.7333333333333333,1
VBO,STL,2.933333333333333,2.933333333333333,1
VBO,STRS21,17.933333333333334,17.933333333333334,1
VBO,STV,-0.2425853018372703,-0.9,254
VBO,UE,1.9937500000000001,1.775,72
VBO,VELS12,19.533333333333335,19.533333333333335,1
VBO,VPSH1,3.3833333333333333,3.3833333333333333,1
VBO,VS,1.1220833333333333,0.016666666666666666,440
VBO,WBB,21.910416666666666,14.341666666666669,8
VBO,WIAW1,0.5833333333333334,0.5833333333333334,1
VBO,WOGH1,0.5811531389545574,0.08333333333333333,1269
VF,LEZS11,4.516666666666667,4.516666666666667,1
VF,VBD,4.5,4.5,1
VI,EH,2.3578811369509047,1.4,129
VI,GRO,3.6166666666666667,3.6166666666666667,1
VI,LER,4.116666666666666,4.116666666666666,1
VI,RT H1,6.62,6.216666666666667,5
VI G,EH,2.282692307692308,1.1416666666666666,1846
VI G,GRO,2.158333333333333,2.158333333333333,2
VI G,LER,3.1669491525423727,1.7166666666666666,118
VI G,RT,1.3666666666666667,1.3666666666666667,1
VI G,RT H1,0.04589273591310251,-0.45,491
VIW,WL,6.0,6.0,1
VK,VK,-18.45,-18.45,1
VK Z1,AT S12,11.316666666666666,11.316666666666666,1
VK Z1,GB H1,1.3333333333333333,1.3333333333333333,1
VK Z1,LNG,0.625,0.0,4
VK Z1,LNGH1,0.8222222222222223,0.7333333333333333,3
VK Z1,LNGH2,0.7361362656317377,0.0,2319
VK Z1,LZW,-0.05,-0.05,1
VK Z1,VK Z1,3.45,3.45,1
VL,FCHS31,-30.0,-30.0,1
VL,SIZH1,0.9333333333333333,0.9333333333333333,1
VL,SS Z1,0.6,0.6,2
VL,VL S11,8.333333333333334,8.333333333333334,1
VL,ZL H3,1.788888888888889,0.6916666666666667,138
VL H1,SS Z1,0.4166666666666667,0.4166666666666667,1
VL S12,JB S12,1.1404761904761904,0.45,35
VL S12,SW S12,16.983333333333334,16.983333333333334,1
VL S12,VL,-0.1,-0.1,1
VL S12,WT,0.5416666666666667,0.5416666666666667,2
VM,LZW,2.0898268398268396,1.2833333333333334,154
VN H1,AW,13.433333333333334,13.433333333333334,2
VN H1,AW S12,27.9,27.9,1
VN H1,FH,2.6403825136612022,1.1333333333333333,1220
VN H1,GAS,17.308333333333334,17.308333333333334,2
VN H1,GASH1,36.84166666666667,36.84166666666667,2
VN H1,HFA,-0.08333333333333331,-0.11666666666666667,18
VN H1,HFAS92,3.9166666666666665,3.9166666666666665,1
VN H1,HNAH1,-0.4,-0.4,2
VN H1,HNAS12,0.2899079552925707,-0.08333333333333333,2535
VN H1,HO,2.6133333333333333,1.5666666666666667,25
VN H1,HOH,1.425,1.425,2
VN H1,KEN,15.5,15.5,1
VN H1,KENH1,11.3,11.3,1
VN H1,KR,1.003843466107617,0.13333333333333333,477
VN H1,KZ S12,16.175,16.175,2
VN H1,LIS,1.8110377358490566,0.975,530
VN H1,NF,1.3258398712532689,0.2833333333333333,3314
VN H1,PLK,-0.7166666666666667,-0.7166666666666667,1
VN H1,PLKH1,2.3262569832402233,1.9,179
VN H1,TFDS82,-0.1,-0.1,1
VN H1,TU,-0.05,-0.05,1
VN H1,TUS,1.2033333333333331,0.65,5
VN H1,VN,1.4666666666666666,1.4666666666666666,1
VN H1,WF H1,0.8134795321637427,-0.25,570
VO Z9,VO Z9,0.0,0.0,4
VOB,GKF,1.3166666666666667,1.25,10
VOBK3,GKF,1.0713324101853987,0.8333333333333334,4333
VOBK3,GKFS12,0.9166666666666666,0.9166666666666666,1
VOBK3,PMS,41.583333333333336,41.583333333333336,1
VOBK3,VOB,0.36666666666666664,0.36666666666666664,1
VOIH2,WL,0.5,0.5,2
VPS,KTO,0.37023809523809526,-0.4083333333333333,28
VPS,MZS,2.6333333333333333,2.6333333333333333,2
VPS,VPS,-1.8333333333333333,-1.8333333333333333,1
VPSH1,SSVH3,-0.03333333333333333,-0.03333333333333333,1
VPSS11,SSVH3,-0.23333333333333334,-0.23333333333333334,1
VS,FEL,0.525,0.6666666666666666,4
VS,VBO,1.2809178743961351,0.20833333333333334,276
VS,VW H1,1.9185682326621925,1.2166666666666666,149
VU,VBD,0.5087962962962963,0.08333333333333334,36
VU W1,STV,-0.35,-0.35,1
VW H1,KT H1,2.333333333333333,1.0750000000000002,10
VW H1,KT S12,11.216666666666667,11.216666666666667,1
VW H1,KTO,0.7464174454828659,-0.016666666666666666,107
VW H1,VBD,1.1156314699792962,0.43333333333333335,161
VW H1,VS,23.966666666666665,23.966666666666665,1
W,H  H3,2.603030303030303,0.75,11
W,K  G,34.5,34.5,1
W,MLX,67.04166666666667,67.04166666666667,2
W,PIC,14.883333333333333,14.883333333333333,1
W,W,-28.24814814814815,-30.0,9
W,Z  A1,-1.1333333333333333,-1.1333333333333333,1
W  Z2,H  H3,2.5166666666666666,2.5166666666666666,2
WAG,NBF,3.05,3.05,2
WAGH1,NBF,10.888888888888888,0.75,3
WAGH1,PEMH1,-0.7166666666666667,-0.7166666666666667,1
WAK,LZW,0.20208333333333328,-0.10833333333333334,8
WAKU1,LZW,0.6,0.6,1
WAKZ3,GL,2.3279132791327912,1.5666666666666667,123
WAKZ3,LZW,1.5834012219959266,0.5833333333333334,3437
WAKZ3,NET,24.65,24.65,1
WAKZ3,T,2.755555555555556,2.5,3
WAKZ3,T  W1,2.834166666666667,1.1583333333333332,20
WAKZ3,WAKU1,1.4333333333333333,1.4333333333333333,1
WAKZ3,WAKZ3,5.566666666666666,5.566666666666666,2
WAKZ3,WD,13.241666666666667,13.241666666666667,2
WAKZ3,WD H1,-0.05,-0.05,1
WAL,GN,1.29,0.5333333333333333,5
WAL,GN S12,-0.55,-0.55,1
WAL,NS,-0.95,-0.95,1
WAL,NS G,-0.32640326662065794,-1.1166666666666667,2898
WAL,OF,1.0958333333333334,0.025,32
WAR,WI U3,8.666666666666666,8.666666666666666,1
WATS12,MLX,1.5035612535612535,0.21666666666666667,117
WATS12,OW,3.7676470588235293,1.3166666666666669,136
WATS96,BH,3.816666666666667,3.816666666666667,2
WATS96,BH S12,9.816666666666666,9.816666666666666,1
WATS96,HF H1,17.783333333333335,17.4,11
WATS96,HF S12,22.91,24.416666666666668,15
WATS96,HF S14,10.396666666666667,6.216666666666667,5
WATS96,HU,1.7166666666666666,1.7166666666666666,1
WATS96,HU H1,-3.420903165735568,-3.9166666666666665,358
WATS96,KRTS12,7.1,7.1,2
WATS96,MLX,13.85,13.85,1
WATS96,NL,1.1208333333333333,0.75,4
WATS96,NL S12,1.0777777777777777,1.2333333333333334,3
WATS96,OW,2.503146714314076,1.3833333333333333,6716
WATS96,PM,10.008333333333333,5.133333333333333,4
WATS96,PM H1,28.339999999999996,30.5,5
WATS96,PZ,5.45,5.45,1
WATS96,UP,4.133333333333334,4.133333333333334,1
WATS96,UP S12,4.675,4.75,4
WATS96,WAT,14.983333333333333,14.983333333333333,2
WBB,BIB,-0.3,-0.3,2
WBB,BU,0.9952380952380953,-0.31666666666666665,7
WBB,BVSH1,27.1,25.875,4
WBB,FLD,1.6833333333333333,1.6833333333333333,1
WBB,GLO,2.183333333333333,2.183333333333333,1
WBB,GLOS21,5.227651515151515,2.2,44
WBB,GMI,59.6,59.6,1
WBB,LB H1,17.866666666666667,17.866666666666667,2
WBB,LGF,2.420634920634921,1.0,21
WBB,LIEH1,59.03333333333333,59.03333333333333,1
WBB,MZG,-0.26666666666666666,-0.4166666666666667,3
WBB,NBN,3.504166666666667,2.45,132
WBB,SD G,120.0,120.0,1
WBB,SOUH2,0.23333333333333334,0.23333333333333334,1
WBB,STRS21,15.233333333333333,15.233333333333333,1
WBB,TBV,48.31666666666667,48.31666666666667,1
WBB,VB,85.51666666666667,85.51666666666667,1
WBB,VBO,74.66666666666666,66.96666666666667,4
WBF,APOH1,22.6,22.6,1
WBF,BC,17.758333333333333,17.758333333333333,2
WBF,FK H1,16.632638888888888,2.9833333333333334,24
WBF,KLSS21,12.65686274509804,8.266666666666667,17
WBF,LATH1,2.536382113821138,-0.16666666666666666,164
WBF,WBF,2.625,-5.441666666666666,36
WBFS22,AHO,5.801851851851852,2.6666666666666665,9
WBFS22,DOK,-0.6666666666666666,-0.6666666666666666,1
WBFS22,F  H1,1.2333333333333334,1.2333333333333334,1
WBFS22,F  S21,3.285185185185185,1.0083333333333333,18
WBFS22,GAE,9.370000000000001,6.733333333333333,5
WBFS22,GEFS31,8.382222222222222,5.816666666666666,15
WBFS22,GR,1.4866666666666666,0.7166666666666667,5
WBFS22,GR S11,3.21689497716895,1.8666666666666667,73
WBFS22,KO A1A,3.155128205128205,1.3666666666666667,26
WBFS22,LDFH1,8.351960784313727,6.983333333333333,17
WBFS22,NW H2,3.0777777777777775,3.9,3
WBFS22,NW H3,1.6375000000000002,1.05,4
WBFS22,NW S31,14.279629629629628,11.083333333333334,9
WBFS22,ON,7.615476190476191,4.991666666666667,70
WBFS22,SI H2,23.92222222222222,23.966666666666665,3
WBFS22,STRS21,7.0390522875817,5.824999999999999,102
WBFS22,SUES21,8.316666666666666,8.316666666666666,1
WBFS22,WOL,3.433333333333333,3.433333333333333,1
WD,WAKZ3,15.966666666666665,15.966666666666665,2
WD H1,WAKZ3,-0.6,-0.6,1
WE,HW Z3,2.0439814814814814,0.25833333333333336,36
WE,LFG,-0.5083333333333333,-0.5083333333333333,2
WE,RG H1K,0.25416666666666665,0.041666666666666664,12
WE,SASS11,2.6799242424242427,0.024999999999999998,44
WE,SB G,1.1484375,-0.03333333333333333,128
WE,WE,-9.947435897435897,-2.433333333333333,13
WE,WL,-0.05277777777777778,-0.016666666666666607,6
WE S11,HW Z3,23.599999999999998,23.158333333333335,12
WE S11,SB G,1.9102298850574713,0.35,145
WE S91,BRO,-0.20833333333333337,-0.7333333333333333,126
WE S91,NEUH2,7.133333333333334,7.133333333333334,1
WE S91,PAV,2.378205128205128,-0.3333333333333333,13
WE S91,RD,1.0166666666666666,1.0166666666666666,1
WE S91,SCE,0.5640350877192982,0.23333333333333334,19
WE S91,WA S21,1.9,1.9,1
WEB,WEB,-12.275,-12.275,2
WEK,HEZ,8.666666666666666,8.666666666666666,1
WEK,HF S12,6.05,6.05,1
WEK,KLSS21,2.274905303030303,0.2583333333333333,176
WEK,LZW,3.2472222222222222,3.6833333333333336,6
WEK,MLX,2.7325396825396826,1.2833333333333334,21
WEK,OW,4.764939939939939,2.7333333333333334,444
WEM,SD H1,-0.36928104575163395,-0.36666666666666664,102
WEW,WEW,-11.422916666666666,-8.625,8
WEY,AMSH1U,3.8095238095238098,3.6333333333333333,7
WEY,AMSZ1,2.2679591836734696,1.65,735
WEYH1,AMSZ1,92.16666666666667,92.16666666666667,1
WEYZ1,AMSH1U,4.329166666666667,4.658333333333333,12
WEYZ1,AMSZ1,2.152223987291501,1.25,1259
WEYZ1,GST,14.583333333333334,14.583333333333334,1
WEYZ1,HK H1,11.566666666666666,11.566666666666666,1
WEYZ1,KUES21,1.981910569105691,1.3416666666666668,984
WEYZ1,LV,-0.02513966480446929,-0.8333333333333334,179
WEYZ1,LZVW4,1.7003246753246755,1.2916666666666667,154
WEYZ1,SV A1,1.5649122807017544,0.6083333333333334,152
WEYZ1,UL,0.16666666666666666,0.16666666666666666,1
WEYZ1,WEYZ1,23.233333333333334,23.233333333333334,1
WF,SFLH1,0.08333333333333333,0.08333333333333333,1
WF,WF,-17.686666666666667,-18.625,30
WF,WF H1,6.716666666666667,6.716666666666667,1
WF H1,AH,1.1538932633420822,0.48333333333333334,381
WF H1,AHS,1.6702127659574468,0.9166666666666666,235
WF H1,AW S41,9.844444444444445,8.816666666666666,3
WF H1,CV,4.275333333333333,1.3916666666666666,250
WF H1,EDO,18.40625,22.425,8
WF H1,EGGS11,3.3015393133997786,2.6,1505
WF H1,FS,1.4333333333333333,1.4333333333333333,1
WF H1,GM,3.3537897310513447,1.2666666666666666,409
WF H1,GM G,3.0526200873362446,0.9333333333333333,687
WF H1,HGR,12.616666666666667,12.616666666666667,1
WF H1,KCH,1.4441866666666667,0.26666666666666666,625
WF H1,KENH2,9.683333333333332,11.55,3
WF H1,KRV,1.9865744507729861,0.95,4916
WF H1,KZ S21,0.8914945919370697,0.26666666666666666,339
WF H1,LIM,-0.8166666666666667,-0.8166666666666667,1
WF H1,LIMB11,3.6583333333333337,3.6583333333333337,2
WF H1,NF S11,1.3444444444444443,1.6833333333333333,3
WF H1,PET,0.6166666666666667,0.6166666666666667,1
WF H1,PUE,4.527709036370454,2.816666666666667,889
WF H1,SH,1.3251968503937008,0.6333333333333333,127
WF H1,SWU,3.7757575757575754,3.8666666666666667,11
WF H1,TFN,2.3703703703703702,1.5,54
WF H1,TU,1.1533834586466165,0.55,532
WF H1,VN,0.31666666666666665,0.31666666666666665,1
WF H1,VN H1,1.0189259986902424,0.18333333333333332,509
WF H1,WFG,0.23333333333333334,0.23333333333333334,1
WF H1,ZF,0.21666666666666667,0.21666666666666667,1
WF H1,ZUR,4.05,4.05,1
WG,LGF,0.556910569105691,-0.13333333333333333,41
WG,MAT,4.3353801169590644,3.7333333333333334,57
WG,NG,7.75,7.75,1
WG,O,4.558333333333334,4.558333333333334,2
WG H1,HAIH2,-1.0,-1.0,1
WH,AMSZ1,2.997916666666667,2.3583333333333334,8
WH,WH,-10.572222222222221,-2.15,3
WI,FRO,0.9,0.9,1
WI,FRS,16.125,16.125,2
WI,GZS,20.3,25.75,3
WI,MZS,27.246666666666663,25.5,5
WI,UE,80.65,80.65,1
WI H2,MZS,3.35,3.35,1
WI S22,MZS,25.116666666666667,25.116666666666667,1
WI U3,FRO,2.1903508771929823,1.7833333333333334,19
WI U3,FROS12,-0.35,-0.35,1
WI U3,FRS,1.6311643835616438,0.6166666666666667,584
WI U3,GZS,1.3391195524146056,0.225,1132
WI U3,KE,15.48,16.466666666666665,5
WI U3,MV,3.6416666666666666,3.6416666666666666,2
WI U3,MX,26.866666666666667,26.866666666666667,1
WI U3,MX S12,-0.18333333333333332,-0.18333333333333332,1
WI U3,MZS,3.6418127340823974,1.9,2225
WI U3,NI H1,2.2719298245614032,1.25,19
WI U3,PG,72.47222222222223,78.8,3
WI U3,PG S12,50.46666666666667,18.466666666666665,3
WI U3,UE,1.7049217002237136,-0.075,298
WI U3,WAR,-0.2833333333333333,-0.2833333333333333,1
WI U3,WR W1,-0.95,-0.95,1
WI Z1,UE,-0.9,-0.9,1
WIE,POEA1W,-0.1,-0.1,2
WIE,PUSH2,6.816666666666666,6.816666666666666,1
WINS12,LZW,3.6290123456790124,0.6166666666666667,27
WIT,EZ H2,0.43333333333333335,0.43333333333333335,1
WIT,LB,27.633333333333333,27.633333333333333,1
WIT,PT,0.414724680432645,0.26666666666666666,4068
WIT,TF,1.8833333333333333,1.8833333333333333,1
WIT,WEB,27.3,27.3,1
WIT,WIT,0.15,0.15,1
WL,SCB,0.0,0.0,1
WL,SSMH1,0.15,0.15,1
WL,STH,0.0,0.0,1
WL,TX,0.4100791115168112,0.0,2191
WL,UH A1,0.13272727272727272,0.0,495
WL,VIW,10.0,10.0,1
WL,VOIH2,21.166666666666668,21.166666666666668,1
WL,WL,0.17073170731707318,0.0,205
WL H1,SSMH1,0.3,0.3,1
WL H1,WE,-1.1333333333333335,-0.7,3
WM,PL,0.8123423423423424,0.4166666666666667,185
WM,SPR,0.4,0.4,1
WO S12,B  H1,0.6442348008385744,0.11666666666666667,159
WO S12,FK H1,0.5566115702479338,0.35,121
WO S12,GOTA1,15.283333333333333,15.283333333333333,2
WO S12,HEZ,111.98333333333333,111.98333333333333,1
WO S12,HFU,1.8333333333333335,1.8333333333333335,2
WO S12,HOSZ1,0.9652482269503546,0.4916666666666667,94
WO S12,HW Z3,5.158333333333333,-0.15833333333333333,10
WO S12,K,106.33333333333333,106.33333333333333,1
WO S12,KLSS21,11.284647201946472,6.85,685
WO S12,KT H1,0.55,0.55,1
WO S12,KTTG,13.803968253968254,7.133333333333334,21
WO S12,MLX,12.08071818891491,5.016666666666667,427
WO S12,MT,19.61111111111111,0.1,3
WO S12,MT G,0.6044105474754641,0.05,5638
WO S12,NIFG,18.79057971014493,12.933333333333334,23
WO S12,OW,8.097836538461538,3.3833333333333333,208
WO S12,ROHW2,4.766666666666667,4.766666666666667,1
WO S12,SBJ,5.623001949317739,3.55,171
WO S12,SBM,34.46944444444444,26.725,6
WO S12,TGSK1,1.471505376344086,1.1083333333333334,62
WO S12,US,-0.4166666666666667,-0.4166666666666667,1
WO S12,VL,23.516666666666666,23.516666666666666,1
WO S12,WBF,1.1296184738955823,-0.25,166
WO S12,WT,3.495432692307692,1.5,208
WO S12,WTS,1.8914285714285715,0.5666666666666667,35
WOF,WOF,-22.066666666666666,-30.0,3
WOGH1,GRAH1,-0.9444444444444443,-0.95,3
WOGH1,KTF,0.2688817720843341,-0.55,2498
WOGH1,LEZS11,-0.0025993883792049042,-0.75,109
WOGH1,LNO,1.9944444444444447,0.8,3
WOGH1,MRN,0.002702702702702699,-0.31666666666666665,37
WOGH1,STTS12,0.8304012345679013,0.24166666666666667,108
WOGH1,UZ S12,0.4,0.4,1
WOGH1,UZS,1.0881791483113068,0.3,1362
WOGH1,VB,0.3325396825396825,0.45,21
WOGH1,VBO,0.9476207219878106,-0.08333333333333333,1422
WOGH1,VU,4.966666666666667,4.966666666666667,1
WOL,BU,0.33194444444444443,-0.43333333333333335,48
WOL,KLSS21,1.8791666666666667,1.4083333333333332,64
WOL,LGF,8.85,8.85,1
WOL,WOL,-13.754761904761905,-26.233333333333334,7
WOLH1,BU,1.0,1.0,1
WOLH1,ENZH1,12.041666666666668,12.041666666666668,2
WOLH1,LDFH1,20.716666666666665,21.9,3
WP,EBR,4.14375,0.5499999999999999,8
WP,NBN,6.883333333333333,2.2666666666666666,5
WP,WP,-13.216666666666667,-13.216666666666667,1
WR,GZS,6.7,6.7,1
WR,WR,27.0,27.0,1
WR A2,FRS,4.595238095238095,1.3,7
WR A2,GZS,45.175,55.55,4
WR A2,MZS,8.852777777777778,2.0666666666666664,6
WR A2,UE,0.6333333333333333,0.6333333333333333,1
WS,PB,15.183333333333334,15.183333333333334,1
WS,WS,-5.977555555555555,-7.55,75
WSP,NBN,64.53333333333333,64.53333333333333,1
WSTSC2,GZS,47.43333333333333,47.43333333333333,1
WSTZ1,BGLH2,3.15,3.15,1
WSTZ1,GZS,3.4833333333333334,3.4833333333333334,1
WT,BC,6.124209245742092,2.65,137
WT,BG H1,16.533333333333335,16.533333333333335,1
WT,BZ H1,2.4819444444444447,2.375,24
WT,FA A1,60.5625,62.075,4
WT,H  H1,0.55,0.55,1
WT,HFU,-0.85,-0.85,1
WT,IH,0.21666666666666667,0.21666666666666667,1
WT,LATH1,2.2444968553459117,0.5583333333333333,212
WT,LIR,1.2501650165016502,0.15,101
WT,ND G,11.42,5.75,25
WT,OZ,1.2815602836879434,0.16666666666666666,47
WT,RE A1,0.5945582586427657,-0.05,781
WT,ROP,1.0425299029564432,-0.05,1477
WT,SET,0.2333333333333333,-0.05,3
WT,SETK1,1.02241906349868,-0.1,2399
WT,SIZH1,1.6177004219409283,0.36666666666666664,790
WT,SNZ,1.2745064669843431,0.4,1469
WT,SS A1,0.3,0.3,1
WT,SS Z1,2.005799042285529,0.9,4107
WT,STSH1,5.283333333333333,5.283333333333333,1
WT,VL S11,9.5,11.866666666666667,3
WT,WT,-0.26666666666666666,-0.26666666666666666,1
WT,ZL H3,0.49878934624697335,0.06666666666666667,413
WTS,FA A1,1.1833333333333333,1.1833333333333333,1
WTS,FW U3,13.916666666666668,10.658333333333333,4
WTS,H,12.808333333333334,12.808333333333334,2
WTS,H  H3,1.0808545797922569,0.26666666666666666,2118
WTS,H  S11,1.1106060606060606,0.35,319
WTS,H  S31,0.36666666666666664,0.36666666666666664,1
WTS,LATH1,2.9560185185185186,1.4583333333333335,36
WTS,LC S11,2.917948717948718,2.35,13
WTS,STIG,19.598333333333336,13.966666666666667,20
WTT,FRT,37.4,37.4,1
WTT,GZS,4.335,0.9916666666666667,20
WTTH1,DLB,22.666666666666668,22.666666666666668,1
WTTH1,GKF,5.316666666666666,5.316666666666666,1
WTTW2,GKF,0.1514467841283484,-0.45,2327
WTTW2,PMS,8.375,8.375,2
WUL,HKAG,3.275,3.275,2
WUL,MLX,7.45,7.45,1
WULG,E,1.144299114810411,0.4166666666666667,2523
WULG,GN,2.956765676567657,2.283333333333333,101
WULG,GN S12,8.066666666666666,8.066666666666666,1
WULG,MUES41,3.825102880658436,2.55,81
WULG,NBN,2.2444444444444445,1.8833333333333333,39
WULG,NS,0.0013333333333333153,-0.7333333333333334,50
WULG,OF,2.5357142857142856,1.0,378
WULG,SAGH2,0.5333333333333333,0.5333333333333333,1
WULG,UR,1.2328571428571429,0.08333333333333333,595
WULG,WULG,3.7052631578947373,0.5166666666666667,19
WULG,WULH1H,1.59040493701919,0.6833333333333333,3943
WULH1H,WULG,1.1867512332628611,0.45,4257
WULS11,HKAG,3.033333333333333,3.033333333333333,1
WULS22,MLX,8.35,8.35,2
WV,HFG,0.9666370846525313,0.6166666666666667,20846
WV,HNF,4.1875,3.2083333333333335,8
WV,HT H3,-0.65,-0.65,1
WV,HT S11,-0.23333333333333334,-0.23333333333333334,1
WV,HT S21,-0.016666666666666666,-0.016666666666666666,1
WV,HT U3,0.4,0.4,2
WV,OK,-0.5416666666666667,-0.5416666666666667,2
WV,OK H1,1.70625,0.275,64
WV,PZ,-0.9333333333333333,-0.9333333333333333,1
WV,WV W1,1.2444444444444445,0.13333333333333333,9
WV W1,HFG,1.2566666666666666,0.43333333333333335,5
WV W1,HIMS11,1.3166666666666667,1.3166666666666667,1
WV W1,MZG,0.15,0.15,1
WV W1,NIFG,-8.566666666666666,-8.566666666666666,1
WV W1,WV,1.185897435897436,0.4916666666666667,26
WWB,STRS21,9.65,9.65,1
WWBU1,F  H1,40.983333333333334,40.983333333333334,1
Z,GMI,120.0,120.0,1
Z,HP U1,65.2,65.2,1
Z,Z,31.483333333333334,31.483333333333334,1
Z,Z  H1,0.16666666666666666,0.16666666666666666,1
Z  A1,BG H1,41.21666666666667,41.21666666666667,1
Z  A1,H  H3,-3.6166666666666667,-3.6166666666666667,1
Z  A1,HCHH3,18.933333333333334,18.933333333333334,2
Z  A1,HP U1,0.369482903293476,-0.4166666666666667,3178
Z  A1,JTIA2,12.15,12.15,1
Z  A1,W,-6.466666666666667,-6.466666666666667,1
Z  A1,Z  H1,1.941020910209102,0.2,271
Z  A1,Z  S21,0.3,0.3,1
Z  H1,BM S14,0.55,0.55,1
Z  H1,GG A1,16.330000000000002,7.466666666666667,5
Z  H1,GMI,24.069444444444446,16.275,6
Z  H1,HEZ,79.11666666666666,79.11666666666666,1
Z  H1,HL H1A,0.15,0.15,1
Z  H1,HL S52,2.5833333333333335,2.5833333333333335,2
Z  H1,JP S12,0.31666666666666665,0.31666666666666665,1
Z  H1,LD H1,2.0166666666666666,2.0166666666666666,1
Z  H1,LN A1,3.4833333333333334,3.4833333333333334,1
Z  H1,MFL,1.3367075664621677,0.21666666666666667,163
Z  H1,NST,1.9333333333333333,1.9333333333333333,1
Z  H1,OW,4.547569444444444,1.9833333333333334,336
Z  H1,RF H1,0.7666666666666667,0.7666666666666667,1
Z  H1,RF S12,1.5666666666666667,1.5666666666666667,1
Z  H1,SB G,1.444705882352941,0.06666666666666667,85
Z  H1,SBM,1.245938875014865,-0.08333333333333333,2803
Z  H1,SR,-0.2,-0.2,1
Z  H1,STL,3.623202614379085,2.433333333333333,153
Z  H1,SWAS12,1.8440129449838187,0.21666666666666667,103
Z  H1,TA H1,-0.55,-0.55,1
Z  H1,TA S12,2.3666666666666667,2.3666666666666667,1
Z  H1,WE S12,49.63333333333333,49.63333333333333,1
Z  H1,Z,0.6458333333333333,-0.3416666666666667,4
Z  H1,Z  A1,-0.11520467836257307,-0.9333333333333333,171
Z  S21,HP U1,-0.6333333333333333,-0.6333333333333333,1
Z  S22,OW,6.4,6.4,1
Z  S22,SBM,55.925,55.925,2
Z  U1,HP U1,5.007407407407407,4.583333333333333,9
Z  U1,SBM,0.6666666666666666,0.6666666666666666,1
ZAB,OF,13.166666666666666,2.0166666666666666,3
ZD,BF S21,13.929166666666667,7.183333333333334,4
ZD,BSE,8.09731182795699,1.4666666666666666,31
ZD,BU,44.71666666666667,44.71666666666667,1
ZD,BVSH1,19.545555555555556,17.416666666666668,30
ZD,GLO,3.3333333333333335,4.566666666666666,3
ZD,GLOS21,2.104861111111111,0.5166666666666666,120
